,added,Tru,Turnover,ident
11,0,0.3,0.515289268595,Non Sampled Ancestor Model
12,0,0.3,0.502507733558,Non Sampled Ancestor Model
13,0,0.3,0.5153242463459999,Non Sampled Ancestor Model
14,0,0.3,0.5202765658349999,Non Sampled Ancestor Model
15,0,0.3,0.493773836011,Non Sampled Ancestor Model
16,0,0.3,0.525064327227,Non Sampled Ancestor Model
17,0,0.3,0.50909689143,Non Sampled Ancestor Model
18,0,0.3,0.520147566272,Non Sampled Ancestor Model
19,0,0.3,0.498834373069,Non Sampled Ancestor Model
20,0,0.3,0.529887220179,Non Sampled Ancestor Model
21,0,0.3,0.49083424309600004,Non Sampled Ancestor Model
22,0,0.3,0.49283269187600004,Non Sampled Ancestor Model
23,0,0.3,0.50093935744,Non Sampled Ancestor Model
24,0,0.3,0.534138061497,Non Sampled Ancestor Model
25,0,0.3,0.531790929898,Non Sampled Ancestor Model
26,0,0.3,0.51873904611,Non Sampled Ancestor Model
27,0,0.3,0.538789771722,Non Sampled Ancestor Model
28,0,0.3,0.5323670371410001,Non Sampled Ancestor Model
29,0,0.3,0.540981167099,Non Sampled Ancestor Model
30,0,0.3,0.545650670972,Non Sampled Ancestor Model
31,0,0.3,0.51319871651,Non Sampled Ancestor Model
32,0,0.3,0.541341101696,Non Sampled Ancestor Model
33,0,0.3,0.492736225558,Non Sampled Ancestor Model
34,0,0.3,0.504307171801,Non Sampled Ancestor Model
35,0,0.3,0.48263770092299996,Non Sampled Ancestor Model
36,0,0.3,0.500409107013,Non Sampled Ancestor Model
37,0,0.3,0.514911099894,Non Sampled Ancestor Model
38,0,0.3,0.522884544355,Non Sampled Ancestor Model
39,0,0.3,0.538325517954,Non Sampled Ancestor Model
40,0,0.3,0.493732964404,Non Sampled Ancestor Model
41,0,0.3,0.494572329998,Non Sampled Ancestor Model
42,0,0.3,0.504565255102,Non Sampled Ancestor Model
43,0,0.3,0.501142779106,Non Sampled Ancestor Model
44,0,0.3,0.539696969718,Non Sampled Ancestor Model
45,0,0.3,0.511171532674,Non Sampled Ancestor Model
46,0,0.3,0.514054562256,Non Sampled Ancestor Model
47,0,0.3,0.49219741999399996,Non Sampled Ancestor Model
48,0,0.3,0.524299007662,Non Sampled Ancestor Model
49,0,0.3,0.542778907095,Non Sampled Ancestor Model
0,0,0.3,0.740763917877,Non Sampled Ancestor Model
1,0,0.3,0.7365685916410001,Non Sampled Ancestor Model
2,0,0.3,0.722379362708,Non Sampled Ancestor Model
3,0,0.3,0.728086825932,Non Sampled Ancestor Model
4,0,0.3,0.7336548227159999,Non Sampled Ancestor Model
5,0,0.3,0.747147894638,Non Sampled Ancestor Model
6,0,0.3,0.7184033863060001,Non Sampled Ancestor Model
7,0,0.3,0.7480502793430001,Non Sampled Ancestor Model
8,0,0.3,0.732849545883,Non Sampled Ancestor Model
9,0,0.3,0.7269559483050001,Non Sampled Ancestor Model
10,0,0.3,0.7341735781000001,Non Sampled Ancestor Model
11,0,0.3,0.730265446372,Non Sampled Ancestor Model
12,0,0.3,0.7516720508399999,Non Sampled Ancestor Model
13,0,0.3,0.7401761761579999,Non Sampled Ancestor Model
14,0,0.3,0.737740233506,Non Sampled Ancestor Model
15,0,0.3,0.724675308577,Non Sampled Ancestor Model
16,0,0.3,0.7371224472660001,Non Sampled Ancestor Model
17,0,0.3,0.73567653374,Non Sampled Ancestor Model
18,0,0.3,0.748861301564,Non Sampled Ancestor Model
19,0,0.3,0.7332347344069999,Non Sampled Ancestor Model
20,0,0.3,0.732590572455,Non Sampled Ancestor Model
21,0,0.3,0.723146244672,Non Sampled Ancestor Model
22,0,0.3,0.729946249773,Non Sampled Ancestor Model
23,0,0.3,0.728639448158,Non Sampled Ancestor Model
24,0,0.3,0.726323328938,Non Sampled Ancestor Model
25,0,0.3,0.7299491518089999,Non Sampled Ancestor Model
26,0,0.3,0.719972655166,Non Sampled Ancestor Model
27,0,0.3,0.7226862659819999,Non Sampled Ancestor Model
28,0,0.3,0.797351721144,Non Sampled Ancestor Model
29,0,0.3,0.7275774230159999,Non Sampled Ancestor Model
30,0,0.3,0.724382016263,Non Sampled Ancestor Model
31,0,0.3,0.733808457574,Non Sampled Ancestor Model
32,0,0.3,0.733680167711,Non Sampled Ancestor Model
33,0,0.3,0.73467486801,Non Sampled Ancestor Model
34,0,0.3,0.724741496504,Non Sampled Ancestor Model
35,0,0.3,0.724743792905,Non Sampled Ancestor Model
36,0,0.3,0.73139308244,Non Sampled Ancestor Model
37,0,0.3,0.725185077194,Non Sampled Ancestor Model
38,0,0.3,0.7345991945489999,Non Sampled Ancestor Model
39,0,0.3,0.7314697360690001,Non Sampled Ancestor Model
40,0,0.3,0.7307148736139999,Non Sampled Ancestor Model
41,0,0.3,0.716544432763,Non Sampled Ancestor Model
42,0,0.3,0.777019946504,Non Sampled Ancestor Model
43,0,0.3,0.732164741057,Non Sampled Ancestor Model
44,0,0.3,0.720319797313,Non Sampled Ancestor Model
45,0,0.3,0.756588521509,Non Sampled Ancestor Model
46,0,0.3,0.730596571698,Non Sampled Ancestor Model
47,0,0.3,0.733303802217,Non Sampled Ancestor Model
