,Ind,Tru,Sampled Ancestors Turnover,ident
20,0,26.34,27.5216814837,Sampled Ancestor Model
21,0,26.34,27.0886099307,Sampled Ancestor Model
22,0,26.34,27.6083117035,Sampled Ancestor Model
23,0,26.34,27.3146083752,Sampled Ancestor Model
24,0,26.34,27.7507172878,Sampled Ancestor Model
25,0,26.34,28.6504596839,Sampled Ancestor Model
26,0,26.34,27.4225464307,Sampled Ancestor Model
27,0,26.34,27.2435371825,Sampled Ancestor Model
28,0,26.34,27.9711380428,Sampled Ancestor Model
29,0,26.34,27.8991250544,Sampled Ancestor Model
30,0,26.34,27.7566602558,Sampled Ancestor Model
31,0,26.34,27.6460905161,Sampled Ancestor Model
32,0,26.34,27.1381168793,Sampled Ancestor Model
33,0,26.34,27.4683642926,Sampled Ancestor Model
34,0,26.34,27.4610091475,Sampled Ancestor Model
35,0,26.34,27.5330442386,Sampled Ancestor Model
36,0,26.34,27.4397043521,Sampled Ancestor Model
37,0,26.34,28.0996212761,Sampled Ancestor Model
38,0,26.34,28.2114327026,Sampled Ancestor Model
39,0,26.34,27.5896297653,Sampled Ancestor Model
40,0,26.34,28.6229859226,Sampled Ancestor Model
41,0,26.34,27.3153153047,Sampled Ancestor Model
42,0,26.34,27.2881915301,Sampled Ancestor Model
43,0,26.34,27.5541394055,Sampled Ancestor Model
44,0,26.34,27.728546737,Sampled Ancestor Model
45,0,26.34,28.1387716496,Sampled Ancestor Model
46,0,26.34,28.4124112639,Sampled Ancestor Model
47,0,26.34,27.5471534278,Sampled Ancestor Model
48,0,26.34,27.6655625036,Sampled Ancestor Model
49,0,26.34,27.3285403884,Sampled Ancestor Model
0,0,15.59,15.9375382669,Sampled Ancestor Model
1,0,15.59,15.9908135835,Sampled Ancestor Model
2,0,15.59,15.9675811138,Sampled Ancestor Model
3,0,15.59,16.041524502,Sampled Ancestor Model
4,0,15.59,16.0847445351,Sampled Ancestor Model
5,0,15.59,16.0711121822,Sampled Ancestor Model
6,0,15.59,15.9777215069,Sampled Ancestor Model
7,0,15.59,16.0900930758,Sampled Ancestor Model
8,0,15.59,16.0525263569,Sampled Ancestor Model
9,0,15.59,15.9485047887,Sampled Ancestor Model
10,0,15.59,16.0351935303,Sampled Ancestor Model
11,0,15.59,15.9759485686,Sampled Ancestor Model
12,0,15.59,15.9478386573,Sampled Ancestor Model
13,0,15.59,16.029316697,Sampled Ancestor Model
14,0,15.59,16.0637095316,Sampled Ancestor Model
15,0,15.59,16.0814069916,Sampled Ancestor Model
16,0,15.59,15.9521759938,Sampled Ancestor Model
17,0,15.59,15.9212801126,Sampled Ancestor Model
18,0,15.59,16.0756186379,Sampled Ancestor Model
19,0,15.59,15.9809662363,Sampled Ancestor Model
20,0,15.59,16.1011799611,Sampled Ancestor Model
21,0,15.59,16.005517903,Sampled Ancestor Model
22,0,15.59,15.9617927823,Sampled Ancestor Model
23,0,15.59,16.0016994303,Sampled Ancestor Model
24,0,15.59,15.9339369556,Sampled Ancestor Model
25,0,15.59,15.9589478854,Sampled Ancestor Model
26,0,15.59,15.9785496734,Sampled Ancestor Model
27,0,15.59,16.146243522,Sampled Ancestor Model
28,0,15.59,15.9803860381,Sampled Ancestor Model
29,0,15.59,16.0059182114,Sampled Ancestor Model
30,0,15.59,16.0064210729,Sampled Ancestor Model
31,0,15.59,16.1775988849,Sampled Ancestor Model
32,0,15.59,15.9747112093,Sampled Ancestor Model
33,0,15.59,16.0904242786,Sampled Ancestor Model
34,0,15.59,15.985771009,Sampled Ancestor Model
35,0,15.59,16.026774817,Sampled Ancestor Model
36,0,15.59,15.9964142692,Sampled Ancestor Model
37,0,15.59,16.0601449783,Sampled Ancestor Model
38,0,15.59,16.070595248,Sampled Ancestor Model
39,0,15.59,15.9871995205,Sampled Ancestor Model
40,0,15.59,15.9710368759,Sampled Ancestor Model
41,0,15.59,16.0155635755,Sampled Ancestor Model
42,0,15.59,15.9429231617,Sampled Ancestor Model
43,0,15.59,15.9409179696,Sampled Ancestor Model
44,0,15.59,15.9783725567,Sampled Ancestor Model
45,0,15.59,16.0066938204,Sampled Ancestor Model
46,0,15.59,15.9513215649,Sampled Ancestor Model
47,0,15.59,15.975007855,Sampled Ancestor Model
48,0,15.59,16.1400408547,Sampled Ancestor Model
49,0,15.59,16.0845479548,Sampled Ancestor Model
0,0,10.29,11.8888414335,Sampled Ancestor Model
1,0,10.29,11.6132011589,Sampled Ancestor Model
2,0,10.29,11.6213630984,Sampled Ancestor Model
3,0,10.29,11.6153841549,Sampled Ancestor Model
4,0,10.29,11.6821808549,Sampled Ancestor Model
5,0,10.29,11.5485242432,Sampled Ancestor Model
6,0,10.29,11.7716137494,Sampled Ancestor Model
7,0,10.29,11.5407215902,Sampled Ancestor Model
8,0,10.29,11.7534003461,Sampled Ancestor Model
9,0,10.29,11.4841907372,Sampled Ancestor Model
10,0,10.29,11.6288338892,Sampled Ancestor Model
11,0,10.29,11.4112309357,Sampled Ancestor Model
12,0,10.29,11.492015733,Sampled Ancestor Model
13,0,10.29,11.5734008746,Sampled Ancestor Model
14,0,10.29,11.4433715675,Sampled Ancestor Model
15,0,10.29,11.62676472,Sampled Ancestor Model
16,0,10.29,11.4982830525,Sampled Ancestor Model
17,0,10.29,11.4465441954,Sampled Ancestor Model
18,0,10.29,11.7521999596,Sampled Ancestor Model
19,0,10.29,11.6776027075,Sampled Ancestor Model
20,0,10.29,11.5571625319,Sampled Ancestor Model
21,0,10.29,11.706234167,Sampled Ancestor Model
22,0,10.29,11.5763709661,Sampled Ancestor Model
23,0,10.29,11.9306814691,Sampled Ancestor Model
24,0,10.29,11.5078617938,Sampled Ancestor Model
25,0,10.29,11.7929299816,Sampled Ancestor Model
26,0,10.29,11.9097148937,Sampled Ancestor Model
27,0,10.29,11.7996903935,Sampled Ancestor Model
