,Ind,Tru,No Sampled Ancestors Turnover,ident
36,0,13.1,26.4972595933,Non Sampled Ancestor Model
37,0,13.1,27.1853613398,Non Sampled Ancestor Model
38,0,13.1,25.5389903083,Non Sampled Ancestor Model
39,0,13.1,27.2924091575,Non Sampled Ancestor Model
40,0,13.1,27.3388921283,Non Sampled Ancestor Model
41,0,13.1,28.5905384817,Non Sampled Ancestor Model
42,0,13.1,24.7406774665,Non Sampled Ancestor Model
43,0,13.1,25.0616737903,Non Sampled Ancestor Model
44,0,13.1,28.0132102408,Non Sampled Ancestor Model
45,0,13.1,26.0257015201,Non Sampled Ancestor Model
46,0,13.1,27.7854413384,Non Sampled Ancestor Model
47,0,13.1,26.2207501519,Non Sampled Ancestor Model
48,0,13.1,24.9193893433,Non Sampled Ancestor Model
0,0,5.94,16.0180655397,Non Sampled Ancestor Model
1,0,5.94,6.80308533167,Non Sampled Ancestor Model
2,0,5.94,7.53517188448,Non Sampled Ancestor Model
3,0,5.94,56.6845597248,Non Sampled Ancestor Model
4,0,5.94,7.19488830571,Non Sampled Ancestor Model
5,0,5.94,6.58658228635,Non Sampled Ancestor Model
6,0,5.94,67.3152373141,Non Sampled Ancestor Model
7,0,5.94,60.0421968599,Non Sampled Ancestor Model
8,0,5.94,56.2400213532,Non Sampled Ancestor Model
9,0,5.94,6.76880743803,Non Sampled Ancestor Model
10,0,5.94,6.71049828288,Non Sampled Ancestor Model
11,0,5.94,6.42524130624,Non Sampled Ancestor Model
12,0,5.94,6.99738757525,Non Sampled Ancestor Model
13,0,5.94,6.96077566024,Non Sampled Ancestor Model
14,0,5.94,6.67388721039,Non Sampled Ancestor Model
15,0,5.94,7.50887207737,Non Sampled Ancestor Model
16,0,5.94,14.3564075255,Non Sampled Ancestor Model
17,0,5.94,50.6084700231,Non Sampled Ancestor Model
18,0,5.94,7.79898217912,Non Sampled Ancestor Model
19,0,5.94,7.33185506229,Non Sampled Ancestor Model
20,0,5.94,12.7808584947,Non Sampled Ancestor Model
21,0,5.94,6.24328642935,Non Sampled Ancestor Model
22,0,5.94,7.40327855027,Non Sampled Ancestor Model
23,0,5.94,45.0475431621,Non Sampled Ancestor Model
24,0,5.94,8.12351200192,Non Sampled Ancestor Model
